x,CDF(x)
2.7947,0.997402605146193
2.7948,0.997403408401941
2.7949,0.997404211433226
2.795,0.997405014240103
2.7951,0.997405816822627
2.7952,0.997406619180852
2.7953,0.997407421314834
2.7954,0.997408223224627
2.7955,0.997409024910284
2.7956,0.997409826371862
2.7957,0.997410627609415
2.7958,0.997411428622997
2.7959,0.997412229412663
2.796,0.997413029978468
2.7961,0.997413830320466
2.7962,0.997414630438711
2.7963,0.997415430333258
2.7964,0.997416230004163
2.7965,0.997417029451478
2.7966,0.99741782867526
2.7967,0.997418627675561
2.7968,0.997419426452438
2.7969,0.997420225005944
2.797,0.997421023336133
2.7971,0.997421821443061
2.7972,0.997422619326782
2.7973,0.99742341698735
2.7974,0.997424214424819
2.7975,0.997425011639245
2.7976,0.997425808630681
2.7977,0.997426605399181
2.7978,0.997427401944801
2.7979,0.997428198267595
2.798,0.997428994367617
2.7981,0.997429790244921
2.7982,0.997430585899562
2.7983,0.997431381331593
2.7984,0.997432176541071
2.7985,0.997432971528048
2.7986,0.997433766292579
2.7987,0.997434560834718
2.7988,0.99743535515452
2.7989,0.997436149252039
2.799,0.997436943127329
2.7991,0.997437736780444
2.7992,0.997438530211439
2.7993,0.997439323420368
2.7994,0.997440116407285
2.7995,0.997440909172244
2.7996,0.9974417017153
2.7997,0.997442494036507
2.7998,0.997443286135918
2.7999,0.997444078013588
2.8,0.997444869669572
2.8001,0.997445661103923
2.8002,0.997446452316696
2.8003,0.997447243307944
2.8004,0.997448034077722
2.8005,0.997448824626083
2.8006,0.997449614953083
2.8007,0.997450405058774
2.8008,0.997451194943212
2.8009,0.99745198460645
2.801,0.997452774048542
2.8011,0.997453563269542
2.8012,0.997454352269505
2.8013,0.997455141048484
2.8014,0.997455929606533
2.8015,0.997456717943706
2.8016,0.997457506060058
2.8017,0.997458293955642
2.8018,0.997459081630512
2.8019,0.997459869084722
2.802,0.997460656318327
2.8021,0.997461443331379
2.8022,0.997462230123934
2.8023,0.997463016696044
2.8024,0.997463803047764
2.8025,0.997464589179148
2.8026,0.997465375090249
2.8027,0.997466160781122
2.8028,0.99746694625182
2.8029,0.997467731502397
2.803,0.997468516532907
2.8031,0.997469301343404
2.8032,0.997470085933941
2.8033,0.997470870304573
2.8034,0.997471654455353
2.8035,0.997472438386335
2.8036,0.997473222097573
2.8037,0.99747400558912
2.8038,0.997474788861031
2.8039,0.997475571913359
2.804,0.997476354746157
2.8041,0.99747713735948
2.8042,0.997477919753381
2.8043,0.997478701927913
2.8044,0.997479483883132
2.8045,0.997480265619089
2.8046,0.99748104713584
2.8047,0.997481828433437
2.8048,0.997482609511934
2.8049,0.997483390371385
2.805,0.997484171011844
2.8051,0.997484951433363
2.8052,0.997485731635997
2.8053,0.9974865116198
2.8054,0.997487291384824
2.8055,0.997488070931124
2.8056,0.997488850258752
2.8057,0.997489629367763
2.8058,0.997490408258211
2.8059,0.997491186930147
2.806,0.997491965383627
2.8061,0.997492743618704
2.8062,0.99749352163543
2.8063,0.99749429943386
2.8064,0.997495077014048
2.8065,0.997495854376045
2.8066,0.997496631519907
2.8067,0.997497408445686
2.8068,0.997498185153436
2.8069,0.99749896164321
2.807,0.997499737915062
2.8071,0.997500513969045
2.8072,0.997501289805212
2.8073,0.997502065423618
2.8074,0.997502840824314
2.8075,0.997503616007355
2.8076,0.997504390972794
2.8077,0.997505165720684
2.8078,0.997505940251079
2.8079,0.997506714564031
2.808,0.997507488659595
2.8081,0.997508262537823
2.8082,0.997509036198769
2.8083,0.997509809642486
2.8084,0.997510582869028
2.8085,0.997511355878447
2.8086,0.997512128670796
2.8087,0.99751290124613
2.8088,0.997513673604501
2.8089,0.997514445745962
2.809,0.997515217670568
2.8091,0.997515989378369
2.8092,0.997516760869421
2.8093,0.997517532143776
2.8094,0.997518303201488
2.8095,0.997519074042609
2.8096,0.997519844667192
2.8097,0.997520615075291
2.8098,0.997521385266959
2.8099,0.997522155242249
2.81,0.997522925001214
2.8101,0.997523694543907
2.8102,0.997524463870382
2.8103,0.99752523298069
2.8104,0.997526001874886
2.8105,0.997526770553022
2.8106,0.997527539015152
2.8107,0.997528307261328
2.8108,0.997529075291603
2.8109,0.997529843106031
2.811,0.997530610704664
2.8111,0.997531378087555
2.8112,0.997532145254758
2.8113,0.997532912206325
2.8114,0.997533678942309
2.8115,0.997534445462764
2.8116,0.997535211767741
2.8117,0.997535977857295
2.8118,0.997536743731477
2.8119,0.997537509390341
2.812,0.99753827483394
2.8121,0.997539040062326
2.8122,0.997539805075553
2.8123,0.997540569873673
2.8124,0.997541334456739
2.8125,0.997542098824803
2.8126,0.99754286297792
2.8127,0.997543626916141
2.8128,0.997544390639519
2.8129,0.997545154148108
2.813,0.997545917441959
2.8131,0.997546680521126
2.8132,0.997547443385661
2.8133,0.997548206035618
2.8134,0.997548968471048
2.8135,0.997549730692005
2.8136,0.997550492698541
2.8137,0.99755125449071
2.8138,0.997552016068563
2.8139,0.997552777432153
2.814,0.997553538581533
2.8141,0.997554299516756
2.8142,0.997555060237875
2.8143,0.997555820744941
2.8144,0.997556581038008
2.8145,0.997557341117128
2.8146,0.997558100982354
2.8147,0.997558860633739
2.8148,0.997559620071334
2.8149,0.997560379295193
2.815,0.997561138305369
2.8151,0.997561897101912
2.8152,0.997562655684878
2.8153,0.997563414054317
2.8154,0.997564172210282
2.8155,0.997564930152826
2.8156,0.997565687882001
2.8157,0.997566445397861
2.8158,0.997567202700456
2.8159,0.99756795978984
2.816,0.997568716666066
2.8161,0.997569473329185
2.8162,0.99757022977925
2.8163,0.997570986016314
2.8164,0.997571742040428
2.8165,0.997572497851646
2.8166,0.99757325345002
2.8167,0.997574008835602
2.8168,0.997574764008445
2.8169,0.9975755189686
2.817,0.99757627371612
2.8171,0.997577028251059
2.8172,0.997577782573467
2.8173,0.997578536683397
2.8174,0.997579290580901
2.8175,0.997580044266033
2.8176,0.997580797738844
2.8177,0.997581550999386
2.8178,0.997582304047712
2.8179,0.997583056883873
2.818,0.997583809507923
2.8181,0.997584561919914
2.8182,0.997585314119896
2.8183,0.997586066107924
2.8184,0.997586817884049
2.8185,0.997587569448323
2.8186,0.997588320800799
2.8187,0.997589071941528
2.8188,0.997589822870564
2.8189,0.997590573587957
2.819,0.99759132409376
2.8191,0.997592074388025
2.8192,0.997592824470805
2.8193,0.997593574342151
2.8194,0.997594324002116
2.8195,0.997595073450751
2.8196,0.997595822688109
2.8197,0.997596571714242
2.8198,0.997597320529202
2.8199,0.997598069133041
2.82,0.997598817525811
2.8201,0.997599565707563
2.8202,0.997600313678351
2.8203,0.997601061438226
2.8204,0.99760180898724
2.8205,0.997602556325445
2.8206,0.997603303452892
2.8207,0.997604050369635
2.8208,0.997604797075725
2.8209,0.997605543571213
2.821,0.997606289856153
2.8211,0.997607035930595
2.8212,0.997607781794591
2.8213,0.997608527448194
2.8214,0.997609272891456
2.8215,0.997610018124428
2.8216,0.997610763147162
2.8217,0.99761150795971
2.8218,0.997612252562124
2.8219,0.997612996954456
2.822,0.997613741136757
2.8221,0.99761448510908
2.8222,0.997615228871475
2.8223,0.997615972423996
2.8224,0.997616715766694
2.8225,0.99761745889962
2.8226,0.997618201822827
2.8227,0.997618944536365
2.8228,0.997619687040288
2.8229,0.997620429334646
2.823,0.997621171419491
2.8231,0.997621913294875
2.8232,0.99762265496085
2.8233,0.997623396417468
2.8234,0.997624137664779
2.8235,0.997624878702837
2.8236,0.997625619531691
2.8237,0.997626360151395
2.8238,0.997627100562
2.8239,0.997627840763557
2.824,0.997628580756118
2.8241,0.997629320539735
2.8242,0.997630060114458
2.8243,0.997630799480341
2.8244,0.997631538637434
2.8245,0.997632277585789
2.8246,0.997633016325457
2.8247,0.997633754856491
2.8248,0.997634493178941
2.8249,0.997635231292859
2.825,0.997635969198297
2.8251,0.997636706895306
2.8252,0.997637444383938
2.8253,0.997638181664244
2.8254,0.997638918736275
2.8255,0.997639655600083
2.8256,0.997640392255721
2.8257,0.997641128703238
2.8258,0.997641864942686
2.8259,0.997642600974117
2.826,0.997643336797583
2.8261,0.997644072413134
2.8262,0.997644807820823
2.8263,0.997645543020699
2.8264,0.997646278012816
2.8265,0.997647012797224
2.8266,0.997647747373974
2.8267,0.997648481743118
2.8268,0.997649215904708
2.8269,0.997649949858794
2.827,0.997650683605427
2.8271,0.99765141714466
2.8272,0.997652150476544
2.8273,0.997652883601129
2.8274,0.997653616518467
2.8275,0.997654349228609
2.8276,0.997655081731607
2.8277,0.997655814027511
2.8278,0.997656546116374
2.8279,0.997657277998245
2.828,0.997658009673178
2.8281,0.997658741141221
2.8282,0.997659472402428
2.8283,0.997660203456848
2.8284,0.997660934304533
2.8285,0.997661664945535
2.8286,0.997662395379904
2.8287,0.997663125607692
2.8288,0.997663855628949
2.8289,0.997664585443728
2.829,0.997665315052078
2.8291,0.997666044454051
2.8292,0.997666773649698
2.8293,0.99766750263907
2.8294,0.997668231422219
2.8295,0.997668959999194
2.8296,0.997669688370049
2.8297,0.997670416534832
2.8298,0.997671144493596
2.8299,0.997671872246391
2.83,0.997672599793268
2.8301,0.997673327134279
2.8302,0.997674054269475
2.8303,0.997674781198905
2.8304,0.997675507922622
2.8305,0.997676234440676
2.8306,0.997676960753118
2.8307,0.99767768686
2.8308,0.997678412761371
2.8309,0.997679138457283
2.831,0.997679863947787
2.8311,0.997680589232934
2.8312,0.997681314312774
2.8313,0.997682039187359
2.8314,0.997682763856739
2.8315,0.997683488320966
2.8316,0.997684212580089
2.8317,0.99768493663416
2.8318,0.99768566048323
2.8319,0.997686384127349
2.832,0.997687107566568
2.8321,0.997687830800939
2.8322,0.997688553830511
2.8323,0.997689276655336
2.8324,0.997689999275464
2.8325,0.997690721690946
2.8326,0.997691443901833
2.8327,0.997692165908176
2.8328,0.997692887710024
2.8329,0.99769360930743
2.833,0.997694330700443
2.8331,0.997695051889115
2.8332,0.997695772873495
2.8333,0.997696493653635
2.8334,0.997697214229586
2.8335,0.997697934601397
2.8336,0.99769865476912
2.8337,0.997699374732805
2.8338,0.997700094492503
2.8339,0.997700814048265
2.834,0.99770153340014
2.8341,0.99770225254818
2.8342,0.997702971492435
2.8343,0.997703690232956
2.8344,0.997704408769792
2.8345,0.997705127102996
2.8346,0.997705845232617
2.8347,0.997706563158706
2.8348,0.997707280881313
2.8349,0.997707998400489
2.835,0.997708715716285
2.8351,0.99770943282875
2.8352,0.997710149737935
2.8353,0.997710866443891
2.8354,0.997711582946669
2.8355,0.997712299246318
2.8356,0.997713015342888
2.8357,0.997713731236432
2.8358,0.997714446926998
2.8359,0.997715162414638
2.836,0.997715877699401
2.8361,0.997716592781338
2.8362,0.997717307660499
2.8363,0.997718022336935
2.8364,0.997718736810697
2.8365,0.997719451081833
2.8366,0.997720165150396
2.8367,0.997720879016434
2.8368,0.997721592679999
2.8369,0.99772230614114
2.837,0.997723019399908
2.8371,0.997723732456354
2.8372,0.997724445310527
2.8373,0.997725157962477
2.8374,0.997725870412256
2.8375,0.997726582659913
2.8376,0.997727294705498
2.8377,0.997728006549062
2.8378,0.997728718190654
2.8379,0.997729429630326
2.838,0.997730140868127
2.8381,0.997730851904107
2.8382,0.997731562738316
2.8383,0.997732273370806
2.8384,0.997732983801625
2.8385,0.997733694030824
2.8386,0.997734404058453
2.8387,0.997735113884562
2.8388,0.997735823509201
2.8389,0.997736532932421
2.839,0.997737242154272
2.8391,0.997737951174802
2.8392,0.997738659994064
2.8393,0.997739368612106
2.8394,0.997740077028978
2.8395,0.997740785244731
2.8396,0.997741493259415
2.8397,0.99774220107308
2.8398,0.997742908685775
2.8399,0.997743616097551
2.84,0.997744323308458
2.8401,0.997745030318545
2.8402,0.997745737127863
2.8403,0.997746443736461
2.8404,0.99774715014439
2.8405,0.997747856351699
2.8406,0.997748562358439
2.8407,0.997749268164658
2.8408,0.997749973770408
2.8409,0.997750679175738
2.841,0.997751384380697
2.8411,0.997752089385337
2.8412,0.997752794189706
2.8413,0.997753498793854
2.8414,0.997754203197832
2.8415,0.997754907401689
2.8416,0.997755611405474
2.8417,0.997756315209238
2.8418,0.997757018813031
2.8419,0.997757722216903
2.842,0.997758425420902
2.8421,0.997759128425079
2.8422,0.997759831229483
2.8423,0.997760533834165
2.8424,0.997761236239174
2.8425,0.99776193844456
2.8426,0.997762640450372
2.8427,0.99776334225666
2.8428,0.997764043863475
2.8429,0.997764745270864
2.843,0.997765446478879
2.8431,0.997766147487569
2.8432,0.997766848296984
2.8433,0.997767548907173
2.8434,0.997768249318185
2.8435,0.997768949530071
2.8436,0.99776964954288
2.8437,0.997770349356662
2.8438,0.997771048971466
2.8439,0.997771748387341
2.844,0.997772447604339
2.8441,0.997773146622507
2.8442,0.997773845441895
2.8443,0.997774544062554
2.8444,0.997775242484532
2.8445,0.99777594070788
2.8446,0.997776638732646
2.8447,0.99777733655888
2.8448,0.997778034186631
2.8449,0.99777873161595
2.845,0.997779428846885
2.8451,0.997780125879487
2.8452,0.997780822713804
2.8453,0.997781519349885
2.8454,0.997782215787781
2.8455,0.997782912027541
2.8456,0.997783608069214
2.8457,0.99778430391285
2.8458,0.997784999558497
2.8459,0.997785695006206
2.846,0.997786390256025
2.8461,0.997787085308005
2.8462,0.997787780162194
2.8463,0.997788474818642
2.8464,0.997789169277397
2.8465,0.99778986353851
2.8466,0.99779055760203
2.8467,0.997791251468006
2.8468,0.997791945136487
2.8469,0.997792638607523
2.847,0.997793331881162
2.8471,0.997794024957455
2.8472,0.99779471783645
2.8473,0.997795410518197
2.8474,0.997796103002744
2.8475,0.997796795290141
2.8476,0.997797487380438
2.8477,0.997798179273683
2.8478,0.997798870969925
2.8479,0.997799562469215
2.848,0.9978002537716
2.8481,0.997800944877131
2.8482,0.997801635785855
2.8483,0.997802326497823
2.8484,0.997803017013084
2.8485,0.997803707331686
2.8486,0.997804397453679
2.8487,0.997805087379112
2.8488,0.997805777108034
2.8489,0.997806466640494
2.849,0.997807155976541
2.8491,0.997807845116224
2.8492,0.997808534059592
2.8493,0.997809222806695
2.8494,0.99780991135758
2.8495,0.997810599712298
2.8496,0.997811287870897
2.8497,0.997811975833427
2.8498,0.997812663599936
2.8499,0.997813351170473
2.85,0.997814038545087
2.8501,0.997814725723827
2.8502,0.997815412706742
2.8503,0.997816099493882
2.8504,0.997816786085294
2.8505,0.997817472481028
2.8506,0.997818158681134
2.8507,0.997818844685658
2.8508,0.997819530494651
2.8509,0.997820216108162
2.851,0.997820901526239
2.8511,0.997821586748931
2.8512,0.997822271776288
2.8513,0.997822956608357
2.8514,0.997823641245187
2.8515,0.997824325686828
2.8516,0.997825009933329
2.8517,0.997825693984737
2.8518,0.997826377841103
2.8519,0.997827061502474
2.852,0.997827744968899
2.8521,0.997828428240428
2.8522,0.997829111317109
2.8523,0.99782979419899
2.8524,0.99783047688612
2.8525,0.997831159378549
2.8526,0.997831841676325
2.8527,0.997832523779495
2.8528,0.997833205688111
2.8529,0.997833887402219
2.853,0.997834568921868
2.8531,0.997835250247108
2.8532,0.997835931377986
2.8533,0.997836612314552
2.8534,0.997837293056855
2.8535,0.997837973604941
2.8536,0.997838653958861
2.8537,0.997839334118663
2.8538,0.997840014084396
2.8539,0.997840693856107
2.854,0.997841373433847
2.8541,0.997842052817662
2.8542,0.997842732007602
2.8543,0.997843411003715
2.8544,0.997844089806051
2.8545,0.997844768414656
2.8546,0.99784544682958
2.8547,0.997846125050872
2.8548,0.997846803078579
2.8549,0.997847480912751
2.855,0.997848158553436
2.8551,0.997848836000681
2.8552,0.997849513254536
2.8553,0.99785019031505
2.8554,0.99785086718227
2.8555,0.997851543856244
2.8556,0.997852220337023
2.8557,0.997852896624652
2.8558,0.997853572719182
2.8559,0.997854248620661
2.856,0.997854924329136
2.8561,0.997855599844657
2.8562,0.997856275167271
2.8563,0.997856950297027
2.8564,0.997857625233973
2.8565,0.997858299978158
2.8566,0.997858974529629
2.8567,0.997859648888436
2.8568,0.997860323054626
2.8569,0.997860997028248
2.857,0.99786167080935
2.8571,0.99786234439798
2.8572,0.997863017794187
2.8573,0.997863690998018
2.8574,0.997864364009522
2.8575,0.997865036828748
2.8576,0.997865709455743
2.8577,0.997866381890555
2.8578,0.997867054133233
2.8579,0.997867726183825
2.858,0.997868398042379
2.8581,0.997869069708944
2.8582,0.997869741183567
2.8583,0.997870412466296
2.8584,0.99787108355718
2.8585,0.997871754456267
2.8586,0.997872425163605
2.8587,0.997873095679241
2.8588,0.997873766003225
2.8589,0.997874436135604
2.859,0.997875106076427
2.8591,0.99787577582574
2.8592,0.997876445383593
2.8593,0.997877114750033
2.8594,0.997877783925109
2.8595,0.997878452908868
2.8596,0.997879121701359
2.8597,0.997879790302629
2.8598,0.997880458712726
2.8599,0.997881126931699
2.86,0.997881794959595
2.8601,0.997882462796463
2.8602,0.99788313044235
2.8603,0.997883797897304
2.8604,0.997884465161373
2.8605,0.997885132234606
2.8606,0.997885799117049
2.8607,0.997886465808751
2.8608,0.99788713230976
2.8609,0.997887798620124
2.861,0.99788846473989
2.8611,0.997889130669107
2.8612,0.997889796407821
2.8613,0.997890461956082
2.8614,0.997891127313937
2.8615,0.997891792481434
2.8616,0.99789245745862
2.8617,0.997893122245543
2.8618,0.997893786842252
2.8619,0.997894451248794
2.862,0.997895115465216
2.8621,0.997895779491567
2.8622,0.997896443327894
2.8623,0.997897106974244
2.8624,0.997897770430667
2.8625,0.997898433697209
2.8626,0.997899096773918
2.8627,0.997899759660842
2.8628,0.997900422358029
2.8629,0.997901084865525
2.863,0.99790174718338
2.8631,0.99790240931164
2.8632,0.997903071250353
2.8633,0.997903732999567
2.8634,0.99790439455933
2.8635,0.997905055929688
2.8636,0.997905717110691
2.8637,0.997906378102385
2.8638,0.997907038904817
2.8639,0.997907699518036
2.864,0.997908359942089
2.8641,0.997909020177024
2.8642,0.997909680222888
2.8643,0.997910340079729
2.8644,0.997910999747594
2.8645,0.997911659226531
2.8646,0.997912318516587
2.8647,0.99791297761781
2.8648,0.997913636530247
2.8649,0.997914295253946
2.865,0.997914953788954
2.8651,0.99791561213532
2.8652,0.997916270293089
2.8653,0.99791692826231
2.8654,0.99791758604303
2.8655,0.997918243635296
2.8656,0.997918901039157
2.8657,0.997919558254659
2.8658,0.997920215281849
2.8659,0.997920872120776
2.866,0.997921528771486
2.8661,0.997922185234027
2.8662,0.997922841508446
2.8663,0.997923497594791
2.8664,0.997924153493109
2.8665,0.997924809203447
2.8666,0.997925464725852
2.8667,0.997926120060373
2.8668,0.997926775207056
2.8669,0.997927430165948
2.867,0.997928084937097
2.8671,0.997928739520549
2.8672,0.997929393916353
2.8673,0.997930048124556
2.8674,0.997930702145205
2.8675,0.997931355978346
2.8676,0.997932009624028
2.8677,0.997932663082297
2.8678,0.997933316353201
2.8679,0.997933969436786
2.868,0.997934622333101
2.8681,0.997935275042192
2.8682,0.997935927564106
2.8683,0.99793657989889
2.8684,0.997937232046593
2.8685,0.99793788400726
2.8686,0.997938535780939
2.8687,0.997939187367677
2.8688,0.997939838767521
2.8689,0.997940489980518
2.869,0.997941141006716
2.8691,0.997941791846161
2.8692,0.9979424424989
2.8693,0.997943092964981
2.8694,0.997943743244451
2.8695,0.997944393337356
2.8696,0.997945043243743
2.8697,0.997945692963661
2.8698,0.997946342497155
2.8699,0.997946991844272
2.87,0.99794764100506
2.8701,0.997948289979566
2.8702,0.997948938767836
2.8703,0.997949587369918
2.8704,0.997950235785858
2.8705,0.997950884015704
2.8706,0.997951532059502
2.8707,0.997952179917299
2.8708,0.997952827589142
2.8709,0.997953475075079
2.871,0.997954122375155
2.8711,0.997954769489419
2.8712,0.997955416417915
2.8713,0.997956063160693
2.8714,0.997956709717798
2.8715,0.997957356089277
2.8716,0.997958002275177
2.8717,0.997958648275545
2.8718,0.997959294090428
2.8719,0.997959939719872
2.872,0.997960585163925
2.8721,0.997961230422632
2.8722,0.997961875496042
2.8723,0.9979625203842
2.8724,0.997963165087153
2.8725,0.997963809604949
2.8726,0.997964453937634
2.8727,0.997965098085254
2.8728,0.997965742047856
2.8729,0.997966385825487
2.873,0.997967029418194
2.8731,0.997967672826024
2.8732,0.997968316049022
2.8733,0.997968959087236
2.8734,0.997969601940713
2.8735,0.997970244609499
2.8736,0.99797088709364
2.8737,0.997971529393183
2.8738,0.997972171508176
2.8739,0.997972813438664
2.874,0.997973455184694
2.8741,0.997974096746312
2.8742,0.997974738123566
2.8743,0.997975379316502
2.8744,0.997976020325166
2.8745,0.997976661149605
2.8746,0.997977301789866
2.8747,0.997977942245995
2.8748,0.997978582518038
2.8749,0.997979222606042
2.875,0.997979862510054
2.8751,0.99798050223012
2.8752,0.997981141766286
2.8753,0.9979817811186
2.8754,0.997982420287106
2.8755,0.997983059271853
2.8756,0.997983698072886
2.8757,0.997984336690252
2.8758,0.997984975123997
2.8759,0.997985613374168
2.876,0.99798625144081
2.8761,0.997986889323972
2.8762,0.997987527023698
2.8763,0.997988164540035
2.8764,0.997988801873029
2.8765,0.997989439022728
2.8766,0.997990075989177
2.8767,0.997990712772422
2.8768,0.99799134937251
2.8769,0.997991985789488
2.877,0.997992622023401
2.8771,0.997993258074296
2.8772,0.997993893942219
2.8773,0.997994529627216
2.8774,0.997995165129334
2.8775,0.997995800448619
2.8776,0.997996435585117
2.8777,0.997997070538875
2.8778,0.997997705309938
2.8779,0.997998339898353
2.878,0.997998974304167
2.8781,0.997999608527424
2.8782,0.998000242568172
2.8783,0.998000876426457
2.8784,0.998001510102324
2.8785,0.99800214359582
2.8786,0.998002776906992
2.8787,0.998003410035885
2.8788,0.998004042982545
2.8789,0.998004675747019
2.879,0.998005308329352
2.8791,0.998005940729591
2.8792,0.998006572947782
2.8793,0.998007204983971
2.8794,0.998007836838204
2.8795,0.998008468510527
2.8796,0.998009100000987
2.8797,0.998009731309628
2.8798,0.998010362436498
2.8799,0.998010993381642
2.88,0.998011624145106
2.8801,0.998012254726936
2.8802,0.998012885127179
2.8803,0.99801351534588
2.8804,0.998014145383085
2.8805,0.99801477523884
2.8806,0.998015404913192
2.8807,0.998016034406186
2.8808,0.998016663717868
2.8809,0.998017292848283
2.881,0.998017921797479
2.8811,0.998018550565501
2.8812,0.998019179152394
2.8813,0.998019807558205
2.8814,0.998020435782979
2.8815,0.998021063826763
2.8816,0.998021691689603
2.8817,0.998022319371543
2.8818,0.99802294687263
2.8819,0.99802357419291
2.882,0.998024201332428
2.8821,0.998024828291232
2.8822,0.998025455069365
2.8823,0.998026081666874
2.8824,0.998026708083805
2.8825,0.998027334320204
2.8826,0.998027960376116
2.8827,0.998028586251587
2.8828,0.998029211946663
2.8829,0.99802983746139
2.883,0.998030462795813
2.8831,0.998031087949978
2.8832,0.998031712923931
2.8833,0.998032337717718
2.8834,0.998032962331383
2.8835,0.998033586764974
2.8836,0.998034211018535
2.8837,0.998034835092112
2.8838,0.998035458985751
2.8839,0.998036082699497
2.884,0.998036706233397
2.8841,0.998037329587495
2.8842,0.998037952761838
2.8843,0.998038575756471
2.8844,0.998039198571439
2.8845,0.998039821206789
2.8846,0.998040443662565
2.8847,0.998041065938813
2.8848,0.99804168803558
2.8849,0.99804230995291
2.885,0.998042931690848
2.8851,0.998043553249441
2.8852,0.998044174628735
2.8853,0.998044795828773
2.8854,0.998045416849603
2.8855,0.998046037691269
2.8856,0.998046658353817
2.8857,0.998047278837293
2.8858,0.998047899141742
2.8859,0.998048519267209
2.886,0.998049139213739
2.8861,0.998049758981379
2.8862,0.998050378570174
2.8863,0.998050997980169
2.8864,0.998051617211409
2.8865,0.99805223626394
2.8866,0.998052855137807
2.8867,0.998053473833056
2.8868,0.998054092349733
2.8869,0.998054710687881
2.887,0.998055328847547
2.8871,0.998055946828776
2.8872,0.998056564631614
2.8873,0.998057182256105
2.8874,0.998057799702296
2.8875,0.99805841697023
2.8876,0.998059034059955
2.8877,0.998059650971514
2.8878,0.998060267704953
2.8879,0.998060884260318
2.888,0.998061500637653
2.8881,0.998062116837005
2.8882,0.998062732858417
2.8883,0.998063348701936
2.8884,0.998063964367607
2.8885,0.998064579855474
2.8886,0.998065195165584
2.8887,0.99806581029798
2.8888,0.998066425252709
2.8889,0.998067040029815
2.889,0.998067654629345
2.8891,0.998068269051342
2.8892,0.998068883295852
2.8893,0.99806949736292
2.8894,0.998070111252591
2.8895,0.998070724964911
2.8896,0.998071338499924
2.8897,0.998071951857675
2.8898,0.998072565038211
2.8899,0.998073178041574
2.89,0.998073790867812
2.8901,0.998074403516969
2.8902,0.998075015989089
2.8903,0.998075628284218
2.8904,0.998076240402401
2.8905,0.998076852343683
2.8906,0.998077464108109
2.8907,0.998078075695724
2.8908,0.998078687106573
2.8909,0.998079298340701
2.891,0.998079909398153
2.8911,0.998080520278973
2.8912,0.998081130983207
2.8913,0.9980817415109
2.8914,0.998082351862097
2.8915,0.998082962036842
2.8916,0.99808357203518
2.8917,0.998084181857158
2.8918,0.998084791502818
2.8919,0.998085400972206
2.892,0.998086010265368
2.8921,0.998086619382347
2.8922,0.998087228323189
2.8923,0.998087837087939
2.8924,0.998088445676641
2.8925,0.99808905408934
2.8926,0.998089662326082
2.8927,0.99809027038691
2.8928,0.99809087827187
2.8929,0.998091485981007
2.893,0.998092093514364
2.8931,0.998092700871988
2.8932,0.998093308053923
2.8933,0.998093915060213
2.8934,0.998094521890903
2.8935,0.998095128546039
2.8936,0.998095735025664
2.8937,0.998096341329823
2.8938,0.998096947458562
2.8939,0.998097553411924
2.894,0.998098159189955
2.8941,0.9980987647927
2.8942,0.998099370220202
2.8943,0.998099975472507
2.8944,0.998100580549658
2.8945,0.998101185451702
2.8946,0.998101790178682
2.8947,0.998102394730643
2.8948,0.99810299910763
2.8949,0.998103603309687
2.895,0.998104207336859
2.8951,0.99810481118919
2.8952,0.998105414866726
2.8953,0.99810601836951
2.8954,0.998106621697587
2.8955,0.998107224851002
2.8956,0.998107827829799
2.8957,0.998108430634022
2.8958,0.998109033263717
2.8959,0.998109635718928
2.896,0.998110237999699
2.8961,0.998110840106075
2.8962,0.9981114420381
2.8963,0.998112043795819
2.8964,0.998112645379275
2.8965,0.998113246788515
2.8966,0.998113848023581
2.8967,0.998114449084519
2.8968,0.998115049971373
2.8969,0.998115650684187
2.897,0.998116251223006
2.8971,0.998116851587874
2.8972,0.998117451778835
2.8973,0.998118051795934
2.8974,0.998118651639216
2.8975,0.998119251308724
2.8976,0.998119850804503
2.8977,0.998120450126597
2.8978,0.998121049275051
2.8979,0.998121648249909
2.898,0.998122247051215
2.8981,0.998122845679014
2.8982,0.998123444133349
2.8983,0.998124042414265
2.8984,0.998124640521807
2.8985,0.998125238456019
2.8986,0.998125836216944
2.8987,0.998126433804628
2.8988,0.998127031219113
2.8989,0.998127628460446
2.899,0.998128225528669
2.8991,0.998128822423827
2.8992,0.998129419145965
2.8993,0.998130015695125
2.8994,0.998130612071354
2.8995,0.998131208274694
2.8996,0.99813180430519
2.8997,0.998132400162886
2.8998,0.998132995847826
2.8999,0.998133591360055
2.9,0.998134186699616
2.9001,0.998134781866554
2.9002,0.998135376860912
2.9003,0.998135971682735
2.9004,0.998136566332067
2.9005,0.998137160808952
2.9006,0.998137755113433
2.9007,0.998138349245556
2.9008,0.998138943205364
2.9009,0.998139536992901
2.901,0.998140130608211
2.9011,0.998140724051339
2.9012,0.998141317322327
2.9013,0.998141910421221
2.9014,0.998142503348064
2.9015,0.9981430961029
2.9016,0.998143688685773
2.9017,0.998144281096727
2.9018,0.998144873335807
2.9019,0.998145465403055
2.902,0.998146057298516
2.9021,0.998146649022234
2.9022,0.998147240574253
2.9023,0.998147831954617
2.9024,0.998148423163369
2.9025,0.998149014200554
2.9026,0.998149605066215
2.9027,0.998150195760396
2.9028,0.998150786283141
2.9029,0.998151376634494
2.903,0.998151966814499
